cells,compound,exposure_time,condition,treatment,response
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,3.164705119014191
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.6255241635202844
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.1478287555826987
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.370122658286328
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.4599861508686454
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.4694454658773104
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.885655326258573
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,3.3964583367264845
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,3.4957811443174682
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.715387656102602
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.39377094580799
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.573497930972626
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.5262013559293006
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.6870097110766067
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,2.923492586293233
RLE6TN,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,3.5383480618564604
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0237656891040232
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.893393908876239
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9585797989901311
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.871665278838275
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9966049015565682
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0346300041230052
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9477154839711491
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0563586341609692
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.2193233594456996
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0291978466135143
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.904258223895221
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.84450449129082
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9640119564996221
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.3171021946165369
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9531476414806401
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9857405865375862
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0617907916704603
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.833640176271838
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.822775861252856
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.828208018762347
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.8499366488003111
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.2736449345406096
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.877097436347766
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1921625718982445
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.2084590444267174
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9911727440470772
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0183335315945323
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0129013740850412
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0400621616324963
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.284509249559591
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9368511689521671
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.33339866714501
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9857405865375862
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.855368806309802
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.828208018762347
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.795615073705401
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.84450449129082
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0617907916704603
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.893393908876239
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0020370590660592
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1052480517463883
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9640119564996221
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.871665278838275
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.784750758686419
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8390723337813291
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0780872641989332
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.779318601176928
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9531476414806401
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0346300041230052
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.811911546233874
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.887961751366748
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.855368806309802
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9314190114426761
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.327966509635519
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9205546964236941
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0237656891040232
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.893393908876239
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.904258223895221
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8499366488003111
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.779318601176928
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7738864436674369
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9205546964236941
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7521578136294732
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.887961751366748
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.06916353374358
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.8916872962128838
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.8708077388563313
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9021270748911601
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.157901652508928
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.26229943929169
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.8812475175346076
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.1944408778828943
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.2048806565611705
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9282265215868507
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.8708077388563313
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.8342685134823644
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.8708077388563313
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0378441977087511
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9125668535694363
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.110922648456685
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.4188961194658336
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9647657469608175
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9491060789434032
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9491060789434032
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9334464109259888
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9908651936565082
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9804254149782319
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0900430911001324
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0900430911001324
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9230066322477125
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9282265215868507
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.8655878495171931
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9491060789434032
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0952629804392706
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9125668535694363
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1057027591175468
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.2309801032568612
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9647657469608175
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9647657469608175
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.5367348211514917
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8290486241432263
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9856453043173701
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8342685134823644
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9334464109259888
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1631215418480663
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8499281814997788
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8447082921606407
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8290486241432263
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.896907185552022
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1944408778828943
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9386663002651269
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.157901652508928
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.6567922759516687
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8342685134823644
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7403105053778782
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7820696200909832
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7664099520735689
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1422419844915137
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7507502840561545
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0326243083696132
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9334464109259888
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7872895094301213
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.81860884546495
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7925093987692595
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.06916353374358
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1161425377958232
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8760276281954694
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9438861896042651
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9022239728061392
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0221625661639424
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9752300731108889
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0221625661639424
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9700153516605496
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0065184018129245
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0065184018129245
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.03780673051496
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.1525306024224233
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9648006302102103
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9543711873095319
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9856595160115674
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.9387270229585141
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.0899539450183529
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,0.917868137157157
RLE6TN,DEP + Ox66,24 Hours,Normoxia,Blank,1.053450894865978
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0221625661639424
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.860506201203425
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.839647315402068
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.818788429600711
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.8709356441041036
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0690950592169957
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9230828586074963
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1577453238727626
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1577453238727626
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.860506201203425
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.8970092513557999
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9700153516605496
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9543711873095319
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1160275522700491
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9543711873095319
RLE6TN,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.058665616316317
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8970092513557999
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.7509970507463005
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.761426493646979
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.7927148223490146
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.839647315402068
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.147315880972084
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8344325939517288
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1212422737203878
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9074386942564785
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.7718559365476576
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.7301381649449434
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.7770706579979968
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.7875001008986754
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0325920090646208
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.818788429600711
RLE6TN,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1786042096741196
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9543711873095319
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7457823292959612
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7509970507463005
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7875001008986754
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9387270229585141
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9074386942564785
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7509970507463005
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9022239728061392
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9126534157068178
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7197087220442648
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7040645576932472
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9126534157068178
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7249234434946041
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8552914797530858
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.6832056718918901
RLE6TN,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8917945299054607
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.1551596357399312
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9986961375147907
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8683098889938403
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8839562388163543
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8630944390530022
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8943871386980303
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9830497876922766
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.170805985562445
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.2020986852074733
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.061281536804847
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9882652376331146
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9517570880472485
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9152489384613824
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9100334885205443
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9830497876922766
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.170805985562445
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.191667785325797
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0769278866273608
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0352042871006568
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.8422326392896502
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.7431390904137282
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.301192234083395
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.139513285917417
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.2386068347933394
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.327269483787585
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.113436036213227
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.123866936094903
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0560660868640088
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0769278866273608
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,0.9621879879289246
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.061281536804847
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.5098102317169155
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.118651486154065
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9778343377514386
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9204643884022204
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9621879879289246
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9778343377514386
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0039115874556286
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.071712436686523
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.374208533255127
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1968832352666352
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0508506369231707
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0039115874556286
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9882652376331146
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0873587865090368
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2281759349116634
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.139513285917417
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.3846394331368033
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.332484933728423
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0873587865090368
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0508506369231707
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0560660868640088
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0560660868640088
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0769278866273608
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0977896863907128
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2125295850891493
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.118651486154065
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,0.9986961375147907
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,0.9934806875739526
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0456351869823328
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.071712436686523
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0873587865090368
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3481312835509371
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.5254565815394296
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0344270937344622
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8457156169677811
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.7998128253218316
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8151137558704815
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8457156169677811
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8712171678821975
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9273205798939135
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.1007311261119448
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.3047435334272752
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0140258530029291
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8763174780650808
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.8661168576993141
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.105831436294828
