assay,cells,compound,condition,exposure_time,response,treatment
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.3434662090169343,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8652002911891692,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0399512996262374,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9387796631626716,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9295822416659838,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.92498353091764,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.966371927652735,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0031616136394863,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1963074650699295,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5616853817984724,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6628570182620376,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6306660430236303,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6536595967653498,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6720544397587254,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5708828032951601,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7870222084673228,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9801680598977667,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6260673322752863,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6674557290103815,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6076724892819108,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5938763570368797,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6352647537719742,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6674557290103815,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7318376794871961,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9295822416659838,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5202969850633772,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6674557290103815,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6352647537719742,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.580080224791848,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6674557290103815,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.524895695811721,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5386918280567528,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.828410605202418,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.4559150345865626,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6030737785335674,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.48350729907662604,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.4559150345865626,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.40992792710312365,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.437520191593187,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5065008528183454,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8100157622090424,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.4927047205733138,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6352647537719742,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5202969850633772,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5294944065600651,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.4881060098249699,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.48350729907662604,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6214686215269425,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9019899771759204,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.4927047205733138,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6076724892819108,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5938763570368797,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5524879603017845,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.524895695811721,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5662840925468162,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6352647537719742,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7870222084673228,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.3791567754183873,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.445769416746794,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.393430912845903,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.3981889586550749,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.2887539050441208,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8985941486920237,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6892401330884592,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1222223017231034,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.388672867036731,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5940792169050209,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7035142705159749,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7273044995618345,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8081912783177572,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7701269118443819,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7320625453710066,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6606918582334277,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.203109080479026,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0984320726772439,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0460935687763528,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.036577477158009,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0080292023029773,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.33633436313584,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.155528622387307,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.4219791877009345,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.093674026868072,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1602866681964787,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.146012530768963,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6654499040425996,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5036763465307545,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8414975989819606,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.26577405607215854,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7225464537526627,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0413355229671808,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.279237813425777,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1650447140056508,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1935929888606822,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1364964391506192,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1602866681964787,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0841579352497281,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.3791567754183873,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9271424235470552,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9509326525929148,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8414975989819606,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8557717364094765,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9176263319287115,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8129493241269292,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8367395531727888,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.822465415745273,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0032711564938055,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9747228816387745,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.031819431348837,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8129493241269292,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9319004693562272,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9604487442112587,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9747228816387745,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.155528622387307,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1840768972423386,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1079481642955877,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9223843777378833,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0746418436313843,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0223033397304933,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1364964391506192,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0223033397304933,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.4695596457926536,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9036024550686808,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9127019283365339,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.858105088729415,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.953649558041873,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0127961342829184,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.017345870916845,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1401887600328624,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.3767750649970436,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5896706273277479,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8262569322919291,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.049194027354331,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9490998214079465,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9445500847740199,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0127961342829184,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0855919204257436,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.3676755917291903,Blank
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6806653600062789,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.657916676836646,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6078695738634536,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6670161501044991,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6397177303009397,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6988643065419851,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7807595659526634,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.858105088729415,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7034140431759117,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.730712462979471,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5851208906938213,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6124193104973803,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6488172035687929,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7216129897116179,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6715658867384257,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0264453441846981,50 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.39858168870283195,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5441732609884822,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.4941261580152899,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5214245778188493,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.49867589464921647,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6533669402027193,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5487229976224088,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.1310892867650093,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.33488537582786004,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.4577282649438774,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.3758330055331991,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.47137747484565706,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6215187837652334,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6715658867384257,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5942203639616745,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.8763040352651214,100 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6169690471313068,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6078695738634536,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.48047694811351027,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5123251045509962,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.566921944158115,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.598770100595601,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6715658867384257,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.9263511382383136,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7034140431759117,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.730712462979471,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.5851208906938213,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6124193104973803,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6488172035687929,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.7216129897116179,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,0.6715658867384257,200 ppm
MTT,RLE6TN,Ox66,Normoxia,24 Hours,1.0264453441846981,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0141671824237164,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9265882365316522,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9781052635269841,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9368916419307186,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8750712095363203,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8956780203344531,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9678018581279177,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.292359128198508,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0141671824237164,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9987120743251169,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9574984527288514,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9368916419307186,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9111331284330526,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9781052635269841,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0914427229167143,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2253869931045767,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9008297230339862,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.864767804137254,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9368916419307186,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0244705878227829,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8596161014377208,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9162848311325859,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9368916419307186,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.3284210470952402,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9317399392311854,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9678018581279177,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9574984527288514,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9884086689260505,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8853746149353867,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9162848311325859,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0244705878227829,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.5035789388793686,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.864767804137254,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9626501554283845,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9935603716255836,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9162848311325859,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8853746149353867,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8493126960386543,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9626501554283845,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1738699661092447,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8596161014377208,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8544643987381876,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8905263176349199,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7977956690433226,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8338575879400548,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9111331284330526,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9059814257335195,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2614489120013088,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8338575879400548,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8184024798414553,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8338575879400548,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.756582047447057,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7823405609447229,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7823405609447229,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8750712095363203,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2305386958041098,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.921436533832119,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9162848311325859,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9626501554283845,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9420433446302517,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8338575879400548,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8235541825409884,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8905263176349199,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1687182634097115,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9200059605140067,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9844972791693809,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9547320551745931,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9348885725114009,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8753581245218243,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8753581245218243,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9547320551745931,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.3119147431120524,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9696146671719867,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9696146671719867,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.994419020500977,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9993798911667751,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9795364085035828,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0192233738299672,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0489885978247555,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2077364591302933,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9795364085035828,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9249668311798048,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.939849443177199,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9299277018456028,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8406320298612379,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9100842191824107,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8257494178638437,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1035581751485342,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9745755378377847,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9100842191824107,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9596929258403911,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9299277018456028,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.939849443177199,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9051233485166126,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9894581498351789,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2077364591302933,50 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7364537458794789,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9150450898482086,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8604755125244301,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0241842444957654,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.6818841685557002,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7017276512188924,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.6967667805530944,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0539494684905537,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8059059352006516,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.850553771192834,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8009450645348535,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7662189698742671,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7116493925504885,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7662189698742671,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7959841938690554,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0291451151615634,100 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.939849443177199,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8307102885296418,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.845592900527036,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8009450645348535,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7215711338820847,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7513363578768729,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8108668058664495,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0093016324983712,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8307102885296418,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8108668058664495,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7761407112058633,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.8009450645348535,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7314928752136807,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7761407112058633,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7662189698742671,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1482060111407166,200 ppm
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1137780762702583,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.1432988744376766,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0104552826842943,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9514136863494573,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0448962138796152,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9071324890983297,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0104552826842943,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.2220210028841259,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.7054070349543036,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9809344845168758,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,1.0793371450749367,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9907747505726819,Blank
MTT,RLE6TN,Ox66,Hypoxia,24 Hours,0.9022123560704266,Blank
