cells,compound,exposure_time,condition,treatment,response
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2808767346958903
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2562294161119731
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2781381437421218
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.3602958723551792
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.5328271024426
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.472578101459691
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3575572814014107
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3274327809099562
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3164784170948818
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.349341508540105
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3219555990024192
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4041133276154767
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.6560636953621861
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.5383042843501369
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3986361457079395
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3438643266325678
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3602958723551792
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3712502361702537
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3958975547541708
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4917482381360712
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.7382214239752438
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0450327528542382
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9753046194025148
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.910741532873141
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9365667674848904
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.96239200209664
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9753046194025148
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.014042471320139
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.2309744420588349
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0424502293930633
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9443143378684153
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9288191971013656
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9159065797954908
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.910741532873141
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9804696663248647
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0372851824707137
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.1896540666800355
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1819064962965107
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1044307924612622
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0889356516942124
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.101848269000087
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0915181751553873
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1405861209177115
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1974016370635603
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.3601006151175825
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.171576402451811
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.114760886305962
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0786055578495126
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0786055578495126
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0734405109271627
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1225084566894867
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.21806182475296
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.4014209904963815
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.3084501458940834
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2051492074470853
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.21806182475296
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2232268716753099
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2335569655200098
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2645472470541093
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.3368579039670079
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.5176345462492544
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.3446054743505327
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2051492074470853
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1819064962965107
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2077317309082602
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2128967778306101
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2567996766705845
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.329110333583483
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.4969743585598547
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4143336078022561
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3187802397387831
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2361394889811848
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2852074347435087
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2387220124423597
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2697122939764591
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.362683138578757
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.6338481020021272
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4401588424140057
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3007025755105586
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2929550051270335
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2981200520493836
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3161977162776082
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3549355681952324
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.432411272030481
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.6906636181479757
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9191565336671801
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9122270936957955
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9006780270768211
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9145369070195903
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9006780270768211
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9653528001430773
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.018478506590359
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.1663065593132302
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0138588799427692
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9584233601716927
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9953803733524103
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,0.9907607467048208
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0092392532951795
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0600551464186665
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.0600551464186665
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,Blank,1.2148126391129224
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1870948792273839
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.120110292837333
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0923925329517945
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0947023462755894
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1039415995707689
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1432084260752815
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1986439458463582
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.3279934919788703
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.2101930124653326
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1154906661897432
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1385887994276918
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1501378660466661
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1385887994276918
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1593771193418456
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1940243191987685
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,20 ug/ml + 50 ppm,1.3741897584547678
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.284107038826768
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2148126391129224
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1963341325225634
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.221742079084307
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2263617057318967
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2656285322364094
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2910364787981525
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.4457939714924084
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.302585545417127
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2148126391129224
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2148126391129224
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1963341325225634
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2402205856746658
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2979659187695372
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.3557112518644088
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,50 ug/ml + 100 ppm,1.4989196779396903
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4157663982830753
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3210640520074857
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2702481588839991
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3256836786550754
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3256836786550754
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.351091625216819
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4273154649020494
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.600551464186664
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.5104687445586646
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3649505051595883
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3672603184833831
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.3048953587409218
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.334922931950255
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4088369583116906
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.4111467716354855
RLE6TN,DEP + Ox66,24 Hours,Hypoxia,100 ug/ml + 200 ppm,1.6744654905480996
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.0032694159040734
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.7591530283999315
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.820182125275967
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.820182125275967
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.6894054891130338
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.0555800703692468
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.02942474313666
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.4915021909123574
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.2125120337647666
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.8376190100976915
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.942240319028038
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.9335218766171758
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.8027452404542426
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.0817353976018333
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.1602013792995933
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.3607255547494241
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,1.0904538400126955
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.7504345859890693
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.6458132770587237
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.5935026225935505
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.7678714708107937
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.7504345859890693
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.942240319028038
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,1.7879292328816718
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.9248034342063135
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.6894054891130338
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.6719686042913093
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.6458132770587237
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.6370948346478615
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.8812112221520024
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,1.1602013792995933
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,1.718181693594775
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.4043177668037352
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.0468616279583844
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.1253276096561444
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.1863567065321798
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.02942474313666
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.4391915364471841
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.5350944029666684
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,2.3023173351225426
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.561249730199255
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.1340460520670066
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.9596772038497624
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.10789072483442
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.0991722824235577
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.352007112338562
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.517657518144944
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,2.4069386440528886
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.6309972694861528
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.308414900284251
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.0730169551909712
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.1514829368887312
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.317133342695113
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.5699681726101173
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.639715711897015
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,2.5202783953940973
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,2.0582009476184
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.3345702275168376
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.2996964578733887
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.317133342695113
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.474065306090633
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.6222788270752906
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.718181693594775
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.4043177668037352
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.7613130191140831
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.8928209975636238
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.140055997048762
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.7455320617001375
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.8823003592876605
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.9506845080814226
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.3241671668781192
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.702910144812798
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.0506305717030733
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.7139701468722477
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.8139162104938996
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.7665733382520642
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.8191765296318807
RLE6TN,Ox66,48 Hours,Normoxia,Blank,0.8139162104938996
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.1137544013588532
RLE6TN,Ox66,48 Hours,Normoxia,Blank,1.5082783367074764
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,1.108494082220872
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.9086019549775693
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.7718336573900464
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.6192844023885785
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.7297511042861933
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.8191765296318807
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.8980813167016061
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,1.3767703582579358
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.8665194018737161
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.5719415301467436
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.5140780196289455
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.5509002535948171
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.7087098277342666
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.6087637641126152
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,0.7455320617001375
RLE6TN,Ox66,48 Hours,Normoxia,50 ppm,1.1926591884285784
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.0979734439449087
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.8349574870458262
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.6981891894583032
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.829697167907844
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.8139162104938996
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.1663575927386696
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.1295353587727988
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.597703762053165
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.6771479129063767
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.8139162104938996
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.5193383387669271
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.566681211008762
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.6245447215265602
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.6561066363544501
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,0.7823542956660097
RLE6TN,Ox66,48 Hours,Normoxia,100 ppm,1.418852911361789
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.6818688682608713
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.6818688682608713
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.2663036563603216
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.145316316186743
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.2926052520502291
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.4083322730858256
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.460935464465642
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.7607736553305955
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.708170463950779
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.6871291873988525
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.4819767410175686
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.1979195075665596
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.2557830180843583
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.3767703582579358
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,1.6134847194671094
RLE6TN,Ox66,48 Hours,Normoxia,200 ppm,2.197380143783072
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.48615239633988805
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.5708314021864984
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.6940008652361134
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.9480378827759435
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,1.0327168886225537
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,1.117395894469164
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,1.1712825345533706
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,1.6639603867518307
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.871056968369935
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.7709817796421228
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.871056968369935
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.8402646026075312
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.8248684197263293
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,0.9403397913353425
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,1.2944519976029856
RLE6TN,Ox66,48 Hours,Hypoxia,Blank,1.9026012214104588
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.095053507425482
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.0796573245442804
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,1.8025260326826475
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,1.856412672766853
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,1.9333935871728625
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.4491657136931244
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.4414676222525244
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,3.6731622527486727
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.3490905249653133
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.2105248790344962
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.272109610559304
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.1643363303908907
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.4414676222525244
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.387580982168317
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,2.7801836456389655
RLE6TN,Ox66,48 Hours,Hypoxia,50 ppm,3.1035034861442052
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,2.8494664686043736
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,2.5800332681833416
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,2.4491657136931244
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,2.841768377163773
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,3.003428297416392
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,2.8494664686043736
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,3.48840805817425
RLE6TN,Ox66,48 Hours,Hypoxia,100 ppm,4.48146185401177
