cells,compound,exposure_time,condition,treatment,response
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.5038136535608424
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.9871338376909798
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.9065804736692902
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.754424119406099
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,1.157190939514547
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,1.0587368279324818
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,1.0587368279324818
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6470196340438461
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.4859129060004669
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.5575158962419688
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9956526679806751
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.0565153162512235
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9087060275941772
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9521793477874262
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9956526679806751
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.1869352768309704
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9608740118260759
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.1869352768309704
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.0130419960579746
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9260953556714768
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9521793477874262
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.917400691632827
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9347900197101267
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9782633399033756
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9434846837487764
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.0912939724058228
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.8739273714395785
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.7956753950917305
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.2217139329855695
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.2391032610628692
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.9782633399033756
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.2391032610628692
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.9260953556714768
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0304313241352743
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.734812746821182
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.7869807310530808
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.8826220354782279
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.8739273714395785
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.7956753950917305
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.9521793477874262
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.8217593872076798
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.7608967389371313
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9434846837487764
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.7000340906665827
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.8043700591303803
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.647866106434684
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.7000340906665827
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9000113635555275
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.7782860670144309
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.81306472316903
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9347900197101267
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.7522020748984816
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.8826220354782279
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.917400691632827
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9087060275941772
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.0652099802898733
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.7782860670144309
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9000113635555275
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.9782633399033756
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.7522020748984816
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8826220354782279
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.9000113635555275
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8913166995168776
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,1.0217366600966244
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8217593872076798
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.7261180827825322
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,1.1782406127923206
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.917400691632827
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,1.0043473320193248
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8217593872076798
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8739273714395785
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,1.1086833004831222
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8652327074009287
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.9695686758647257
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.020911840149733
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.8117934386524043
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.7866992304727247
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.7197813419935795
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.7532402862331521
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.7699697583529385
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.6863223977540067
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.8034287025925111
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.380595490725139
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.230030241647062
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.280218658006421
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.0961944646887714
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.1631123531679166
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.1882065613475963
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.1463828810481305
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.1631123531679166
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.3387718104256732
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0460060483294125
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.2634891858866346
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0627355204491988
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.071100256509092
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.3136776022459937
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0543707843893055
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.1045592007486646
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.3471365464855665
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.2467597137668482
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.1212886728684508
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0961944646887714
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.1547476171080235
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.2383949777069552
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.1547476171080235
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.271853921946528
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1547476171080235
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.2133007695272757
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1129239368085577
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1129239368085577
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.071100256509092
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.2383949777069552
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1547476171080235
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1129239368085577
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1882065613475963
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1463828810481305
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1463828810481305
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.129653408928344
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1045592007486646
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.2634891858866346
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.1129239368085577
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.2634891858866346
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.5608513568556093
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.3600976914181738
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.6528634535144342
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.594310301095182
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,1.079464992568985
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,1.0125471040898397
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8870760631914427
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8285229107721905
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.5608513568556093
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.5608513568556093
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.6277692453347546
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.8117934386524043
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.7616050222930453
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,1.1380181449882372
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.9623586877304807
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.9038055353112291
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.2477890930937587
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9126351857339529
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.337708434092731
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9289841568246752
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.10882283882262
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.2314401220030364
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.1578697520947867
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.2477890930937587
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,1.0270779833690087
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.732796503736008
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9371586423700363
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.790017902553536
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.6347026771916751
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.8881117290978695
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.8717627580071472
SVG,DEP + Ox66,48 Hours,Normoxia,Blank,0.9453331279153974
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0189034978236475
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.8881117290978695
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0352524689143698
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.9044607001885918
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0679504110958142
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.10882283882262
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0597759255504533
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.174218723185509
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0025545267329252
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.9126351857339529
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.855413786916425
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.9616820990061197
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0107290122782864
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0842993821865365
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,0.855413786916425
SVG,DEP + Ox66,48 Hours,Normoxia,20 ug/ml + 50 ppm,1.0025545267329252
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.0352524689143698
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9616820990061197
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.986205555642203
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.0189034978236475
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.0189034978236475
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.272312549729842
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.0761248966411754
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.337708434092731
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,1.0761248966411754
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9453331279153974
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9698565845514808
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.8635882724617862
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.8635882724617862
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9289841568246752
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.8308903302803416
SVG,DEP + Ox66,48 Hours,Normoxia,50 ug/ml + 100 ppm,0.9289841568246752
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.6265281916463139
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.17693148665145186
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.41399156746692456
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.4548639951937302
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.6919240760092025
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.9535076134607585
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.6101792205555916
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.6428771627370362
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.3567701686493967
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.08701214565247994
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.18510597219681302
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.4385150241030079
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.5856557639195082
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.732796503736008
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.5284343651019803
SVG,DEP + Ox66,48 Hours,Normoxia,100 ug/ml + 200 ppm,0.5774812783741472
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0403941801841485
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0763001181256144
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0763001181256144
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.9925195962621941
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.1002374100865917
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.1002374100865917
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.9207077203792623
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.8728331364573078
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.1002374100865917
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0523628261646372
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0403941801841485
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0044882422426828
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.9446450123402396
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.1481119940085462
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.9207077203792623
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.6095229248865579
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.02842553420366
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1122060560670803
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.088268764106103
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1600806399890349
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.2079552239109894
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.219923869891478
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0763001181256144
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1361433480280576
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.26243219145238816
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.46589917312069495
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.7172407387109556
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.896770428418285
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.3821186512572745
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.5018051110621609
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.26243219145238816
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.4060559432182518
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9446450123402396
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1840179319500121
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1481119940085462
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2917357457744099
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1481119940085462
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1959865779305008
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.6334602168475352
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0643314721451258
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.705272092730467
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.7292093846914443
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.9925195962621941
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1720492859695235
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.5377110490036268
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.7411780306719329
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.7770839686133987
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,0.42999323517922905
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,1.1122060560670803
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.8728331364573078
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,1.2079552239109894
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,1.1002374100865917
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,1.1361433480280576
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0044882422426828
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.9087390743987737
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,1.0523628261646372
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.8369271985158419
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.8249585525353532
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.9925195962621941
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,1.399453559598807
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.6573975088085124
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.7770839686133987
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.7770839686133987
SVG,DEP + Ox66,48 Hours,Hypoxia,100 ug/ml + 200 ppm,0.8488958444963305
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0948221574741914
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.2600568081222876
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0046941662115936
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.3201421356306862
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.3802274631390847
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.335163467507786
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.2149928124909886
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.8394595155634974
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,-0.016756401431181622
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.0798008255970917
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.2450354762451878
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.365206131261985
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.1098434893512912
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,1.3802274631390847
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,0.3888195592505084
SVG,DEP + Ox66,48 Hours,Hypoxia,Blank,-0.0017350695540820915
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.854480847440597
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.899544843071896
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1398861531054905
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.1098434893512912
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.9896728343344939
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.0347368299657929
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.7793741880550993
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.5540542098986045
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.7643528561779995
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.6291608692841028
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.3051208037535864
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,1.3952487950161845
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.3287342317421098
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.7343101924238002
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,0.19354224484821336
SVG,DEP + Ox66,48 Hours,Hypoxia,20 ug/ml + 50 ppm,-0.09186306081667994
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.0497581618428924
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.5755047775413793
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2300141443680883
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.1248648212283907
SVG,DEP + Ox66,48 Hours,Hypoxia,50 ug/ml + 100 ppm,1.2750781399993871
